   t		   e1rho1	   e1rho2   	   e2rho1	   e2rho2	   e3rho1   	   e3rho2  	   e4rho1          e4rho2          e5rho1          e5rho2	   e6rho1	   e6rho2	   e7rho1	   e7rho2	   e8rho1	   e8rho2
   7.3600000e+02   2.5058841e-01   3.7442483e-01   0.0000000e+00   6.9135580e-01   3.8659068e-01   4.7468255e-02   2.0629547e-01   0.0000000e+00   0.0000000e+00   3.8095837e-01   0.0000000e+00   2.5110850e-01   0.0000000e+00   3.9364570e-02   6.9195952e-01   0.0000000e+00
   7.3700000e+02   2.5058862e-01   3.7442332e-01   0.0000000e+00   6.9138325e-01   3.8659147e-01   4.7467199e-02   2.0629396e-01   0.0000000e+00   0.0000000e+00   3.8095508e-01   0.0000000e+00   2.5110668e-01   0.0000000e+00   3.9362736e-02   6.9197190e-01   0.0000000e+00
   7.3800000e+02   2.5058885e-01   3.7442179e-01   0.0000000e+00   6.9141037e-01   3.8659223e-01   4.7466154e-02   2.0629248e-01   0.0000000e+00   0.0000000e+00   3.8095181e-01   0.0000000e+00   2.5110487e-01   0.0000000e+00   3.9360920e-02   6.9198415e-01   0.0000000e+00
   7.3900000e+02   2.5058908e-01   3.7442024e-01   0.0000000e+00   6.9143718e-01   3.8659297e-01   4.7465121e-02   2.0629103e-01   0.0000000e+00   0.0000000e+00   3.8094857e-01   0.0000000e+00   2.5110307e-01   0.0000000e+00   3.9359122e-02   6.9199627e-01   0.0000000e+00
   7.4000000e+02   2.5058932e-01   3.7441867e-01   0.0000000e+00   6.9146366e-01   3.8659368e-01   4.7464100e-02   2.0628961e-01   0.0000000e+00   0.0000000e+00   3.8094534e-01   0.0000000e+00   2.5110129e-01   0.0000000e+00   3.9357342e-02   6.9200826e-01   0.0000000e+00
   7.4100000e+02   2.5058956e-01   3.7441708e-01   0.0000000e+00   6.9148984e-01   3.8659437e-01   4.7463090e-02   2.0628822e-01   0.0000000e+00   0.0000000e+00   3.8094215e-01   0.0000000e+00   2.5109952e-01   0.0000000e+00   3.9355580e-02   6.9202011e-01   0.0000000e+00
   7.4200000e+02   2.5058981e-01   3.7441547e-01   0.0000000e+00   6.9151570e-01   3.8659504e-01   4.7462092e-02   2.0628685e-01   0.0000000e+00   0.0000000e+00   3.8093898e-01   0.0000000e+00   2.5109776e-01   0.0000000e+00   3.9353835e-02   6.9203184e-01   0.0000000e+00
   7.4300000e+02   2.5059006e-01   3.7441385e-01   0.0000000e+00   6.9154126e-01   3.8659568e-01   4.7461104e-02   2.0628552e-01   0.0000000e+00   0.0000000e+00   3.8093583e-01   0.0000000e+00   2.5109602e-01   0.0000000e+00   3.9352108e-02   6.9204344e-01   0.0000000e+00
   7.4400000e+02   2.5059032e-01   3.7441221e-01   0.0000000e+00   6.9156652e-01   3.8659631e-01   4.7460128e-02   2.0628421e-01   0.0000000e+00   0.0000000e+00   3.8093270e-01   0.0000000e+00   2.5109429e-01   0.0000000e+00   3.9350398e-02   6.9205491e-01   0.0000000e+00
   7.4500000e+02   2.5059058e-01   3.7441055e-01   0.0000000e+00   6.9159147e-01   3.8659691e-01   4.7459163e-02   2.0628293e-01   0.0000000e+00   0.0000000e+00   3.8092960e-01   0.0000000e+00   2.5109258e-01   0.0000000e+00   3.9348706e-02   6.9206626e-01   0.0000000e+00
   7.4600000e+02   2.5059085e-01   3.7440887e-01   0.0000000e+00   6.9161613e-01   3.8659748e-01   4.7458209e-02   2.0628167e-01   0.0000000e+00   0.0000000e+00   3.8092652e-01   0.0000000e+00   2.5109087e-01   0.0000000e+00   3.9347030e-02   6.9207748e-01   0.0000000e+00
   7.4700000e+02   2.5059112e-01   3.7440718e-01   0.0000000e+00   6.9164049e-01   3.8659804e-01   4.7457265e-02   2.0628045e-01   0.0000000e+00   0.0000000e+00   3.8092347e-01   0.0000000e+00   2.5108918e-01   0.0000000e+00   3.9345371e-02   6.9208858e-01   0.0000000e+00
   7.4800000e+02   2.5059140e-01   3.7440547e-01   0.0000000e+00   6.9166456e-01   3.8659857e-01   4.7456333e-02   2.0627925e-01   0.0000000e+00   0.0000000e+00   3.8092043e-01   0.0000000e+00   2.5108751e-01   0.0000000e+00   3.9343729e-02   6.9209956e-01   0.0000000e+00
   7.4900000e+02   2.5059168e-01   3.7440375e-01   0.0000000e+00   6.9168834e-01   3.8659909e-01   4.7455411e-02   2.0627807e-01   0.0000000e+00   0.0000000e+00   3.8091743e-01   0.0000000e+00   2.5108584e-01   0.0000000e+00   3.9342104e-02   6.9211042e-01   0.0000000e+00
   7.5000000e+02   2.5059197e-01   3.7440201e-01   0.0000000e+00   6.9171183e-01   3.8659958e-01   4.7454499e-02   2.0627693e-01   0.0000000e+00   0.0000000e+00   3.8091444e-01   0.0000000e+00   2.5108419e-01   0.0000000e+00   3.9340495e-02   6.9212116e-01   0.0000000e+00
   7.5100000e+02   2.5059226e-01   3.7440026e-01   0.0000000e+00   6.9173504e-01   3.8660005e-01   4.7453598e-02   2.0627580e-01   0.0000000e+00   0.0000000e+00   3.8091148e-01   0.0000000e+00   2.5108255e-01   0.0000000e+00   3.9338902e-02   6.9213179e-01   0.0000000e+00
   7.5200000e+02   2.5059255e-01   3.7439849e-01   0.0000000e+00   6.9175798e-01   3.8660050e-01   4.7452707e-02   2.0627470e-01   0.0000000e+00   0.0000000e+00   3.8090854e-01   0.0000000e+00   2.5108093e-01   0.0000000e+00   3.9337326e-02   6.9214230e-01   0.0000000e+00
   7.5300000e+02   2.5059285e-01   3.7439671e-01   0.0000000e+00   6.9178063e-01   3.8660094e-01   4.7451826e-02   2.0627363e-01   0.0000000e+00   0.0000000e+00   3.8090562e-01   0.0000000e+00   2.5107931e-01   0.0000000e+00   3.9335765e-02   6.9215269e-01   0.0000000e+00
   7.5400000e+02   2.5059316e-01   3.7439492e-01   0.0000000e+00   6.9180301e-01   3.8660135e-01   4.7450956e-02   2.0627258e-01   0.0000000e+00   0.0000000e+00   3.8090272e-01   0.0000000e+00   2.5107771e-01   0.0000000e+00   3.9334220e-02   6.9216297e-01   0.0000000e+00
   7.5500000e+02   2.5059347e-01   3.7439312e-01   0.0000000e+00   6.9182511e-01   3.8660175e-01   4.7450095e-02   2.0627156e-01   0.0000000e+00   0.0000000e+00   3.8089985e-01   0.0000000e+00   2.5107612e-01   0.0000000e+00   3.9332691e-02   6.9217314e-01   0.0000000e+00
   7.5600000e+02   2.5059378e-01   3.7439130e-01   0.0000000e+00   6.9184695e-01   3.8660212e-01   4.7449245e-02   2.0627056e-01   0.0000000e+00   0.0000000e+00   3.8089700e-01   0.0000000e+00   2.5107455e-01   0.0000000e+00   3.9331178e-02   6.9218320e-01   0.0000000e+00
   7.5700000e+02   2.5059409e-01   3.7438947e-01   0.0000000e+00   6.9186852e-01   3.8660248e-01   4.7448404e-02   2.0626958e-01   0.0000000e+00   0.0000000e+00   3.8089417e-01   0.0000000e+00   2.5107299e-01   0.0000000e+00   3.9329680e-02   6.9219315e-01   0.0000000e+00
   7.5800000e+02   2.5059441e-01   3.7438763e-01   0.0000000e+00   6.9188983e-01   3.8660282e-01   4.7447573e-02   2.0626862e-01   0.0000000e+00   0.0000000e+00   3.8089136e-01   0.0000000e+00   2.5107143e-01   0.0000000e+00   3.9328198e-02   6.9220299e-01   0.0000000e+00
   7.5900000e+02   2.5059473e-01   3.7438578e-01   0.0000000e+00   6.9191088e-01   3.8660314e-01   4.7446751e-02   2.0626769e-01   0.0000000e+00   0.0000000e+00   3.8088858e-01   0.0000000e+00   2.5106989e-01   0.0000000e+00   3.9326730e-02   6.9221273e-01   0.0000000e+00
   7.6000000e+02   2.5059506e-01   3.7438392e-01   0.0000000e+00   6.9193166e-01   3.8660344e-01   4.7445939e-02   2.0626678e-01   0.0000000e+00   0.0000000e+00   3.8088581e-01   0.0000000e+00   2.5106837e-01   0.0000000e+00   3.9325278e-02   6.9222235e-01   0.0000000e+00
   7.6100000e+02   2.5059539e-01   3.7438204e-01   0.0000000e+00   6.9195220e-01   3.8660373e-01   4.7445137e-02   2.0626590e-01   0.0000000e+00   0.0000000e+00   3.8088307e-01   0.0000000e+00   2.5106685e-01   0.0000000e+00   3.9323841e-02   6.9223188e-01   0.0000000e+00
   7.6200000e+02   2.5059572e-01   3.7438016e-01   0.0000000e+00   6.9197248e-01   3.8660400e-01   4.7444343e-02   2.0626503e-01   0.0000000e+00   0.0000000e+00   3.8088035e-01   0.0000000e+00   2.5106535e-01   0.0000000e+00   3.9322418e-02   6.9224130e-01   0.0000000e+00
   7.6300000e+02   2.5059606e-01   3.7437827e-01   0.0000000e+00   6.9199250e-01   3.8660425e-01   4.7443559e-02   2.0626419e-01   0.0000000e+00   0.0000000e+00   3.8087765e-01   0.0000000e+00   2.5106386e-01   0.0000000e+00   3.9321010e-02   6.9225061e-01   0.0000000e+00
   7.6400000e+02   2.5059640e-01   3.7437637e-01   0.0000000e+00   6.9201228e-01   3.8660449e-01   4.7442785e-02   2.0626336e-01   0.0000000e+00   0.0000000e+00   3.8087498e-01   0.0000000e+00   2.5106238e-01   0.0000000e+00   3.9319617e-02   6.9225983e-01   0.0000000e+00
   7.6500000e+02   2.5059674e-01   3.7437445e-01   0.0000000e+00   6.9203182e-01   3.8660471e-01   4.7442019e-02   2.0626256e-01   0.0000000e+00   0.0000000e+00   3.8087232e-01   0.0000000e+00   2.5106091e-01   0.0000000e+00   3.9318238e-02   6.9226895e-01   0.0000000e+00
   7.6600000e+02   2.5059709e-01   3.7437254e-01   0.0000000e+00   6.9205111e-01   3.8660491e-01   4.7441262e-02   2.0626178e-01   0.0000000e+00   0.0000000e+00   3.8086968e-01   0.0000000e+00   2.5105946e-01   0.0000000e+00   3.9316873e-02   6.9227796e-01   0.0000000e+00
   7.6700000e+02   2.5059743e-01   3.7437061e-01   0.0000000e+00   6.9207016e-01   3.8660510e-01   4.7440514e-02   2.0626102e-01   0.0000000e+00   0.0000000e+00   3.8086707e-01   0.0000000e+00   2.5105801e-01   0.0000000e+00   3.9315523e-02   6.9228688e-01   0.0000000e+00
   7.6800000e+02   2.5059778e-01   3.7436867e-01   0.0000000e+00   6.9208898e-01   3.8660528e-01   4.7439775e-02   2.0626028e-01   0.0000000e+00   0.0000000e+00   3.8086447e-01   0.0000000e+00   2.5105658e-01   0.0000000e+00   3.9314187e-02   6.9229570e-01   0.0000000e+00
   7.6900000e+02   2.5059814e-01   3.7436673e-01   0.0000000e+00   6.9210755e-01   3.8660544e-01   4.7439045e-02   2.0625956e-01   0.0000000e+00   0.0000000e+00   3.8086190e-01   0.0000000e+00   2.5105516e-01   0.0000000e+00   3.9312864e-02   6.9230443e-01   0.0000000e+00
   7.7000000e+02   2.5059849e-01   3.7436478e-01   0.0000000e+00   6.9212590e-01   3.8660558e-01   4.7438323e-02   2.0625886e-01   0.0000000e+00   0.0000000e+00   3.8085934e-01   0.0000000e+00   2.5105375e-01   0.0000000e+00   3.9311555e-02   6.9231306e-01   0.0000000e+00
   7.7100000e+02   2.5059885e-01   3.7436282e-01   0.0000000e+00   6.9214401e-01   3.8660571e-01   4.7437610e-02   2.0625818e-01   0.0000000e+00   0.0000000e+00   3.8085681e-01   0.0000000e+00   2.5105235e-01   0.0000000e+00   3.9310260e-02   6.9232160e-01   0.0000000e+00
   7.7200000e+02   2.5059922e-01   3.7436086e-01   0.0000000e+00   6.9216190e-01   3.8660582e-01   4.7436905e-02   2.0625752e-01   0.0000000e+00   0.0000000e+00   3.8085430e-01   0.0000000e+00   2.5105097e-01   0.0000000e+00   3.9308979e-02   6.9233004e-01   0.0000000e+00
   7.7300000e+02   2.5059958e-01   3.7435889e-01   0.0000000e+00   6.9217956e-01   3.8660593e-01   4.7436209e-02   2.0625688e-01   0.0000000e+00   0.0000000e+00   3.8085180e-01   0.0000000e+00   2.5104959e-01   0.0000000e+00   3.9307711e-02   6.9233839e-01   0.0000000e+00
   7.7400000e+02   2.5059995e-01   3.7435691e-01   0.0000000e+00   6.9219700e-01   3.8660601e-01   4.7435520e-02   2.0625625e-01   0.0000000e+00   0.0000000e+00   3.8084933e-01   0.0000000e+00   2.5104823e-01   0.0000000e+00   3.9306456e-02   6.9234666e-01   0.0000000e+00
   7.7500000e+02   2.5060031e-01   3.7435493e-01   0.0000000e+00   6.9221422e-01   3.8660609e-01   4.7434840e-02   2.0625565e-01   0.0000000e+00   0.0000000e+00   3.8084688e-01   0.0000000e+00   2.5104687e-01   0.0000000e+00   3.9305214e-02   6.9235483e-01   0.0000000e+00
   7.7600000e+02   2.5060068e-01   3.7435295e-01   0.0000000e+00   6.9223121e-01   3.8660615e-01   4.7434169e-02   2.0625506e-01   0.0000000e+00   0.0000000e+00   3.8084444e-01   0.0000000e+00   2.5104553e-01   0.0000000e+00   3.9303986e-02   6.9236291e-01   0.0000000e+00
   7.7700000e+02   2.5060106e-01   3.7435095e-01   0.0000000e+00   6.9224799e-01   3.8660619e-01   4.7433505e-02   2.0625449e-01   0.0000000e+00   0.0000000e+00   3.8084203e-01   0.0000000e+00   2.5104420e-01   0.0000000e+00   3.9302770e-02   6.9237091e-01   0.0000000e+00
   7.7800000e+02   2.5060143e-01   3.7434896e-01   0.0000000e+00   6.9226456e-01   3.8660623e-01   4.7432849e-02   2.0625394e-01   0.0000000e+00   0.0000000e+00   3.8083964e-01   0.0000000e+00   2.5104288e-01   0.0000000e+00   3.9301567e-02   6.9237882e-01   0.0000000e+00
   7.7900000e+02   2.5060181e-01   3.7434696e-01   0.0000000e+00   6.9228091e-01   3.8660625e-01   4.7432201e-02   2.0625340e-01   0.0000000e+00   0.0000000e+00   3.8083726e-01   0.0000000e+00   2.5104157e-01   0.0000000e+00   3.9300377e-02   6.9238664e-01   0.0000000e+00
   7.8000000e+02   2.5060219e-01   3.7434495e-01   0.0000000e+00   6.9229706e-01   3.8660626e-01   4.7431561e-02   2.0625288e-01   0.0000000e+00   0.0000000e+00   3.8083491e-01   0.0000000e+00   2.5104027e-01   0.0000000e+00   3.9299199e-02   6.9239438e-01   0.0000000e+00
   7.8100000e+02   2.5060257e-01   3.7434294e-01   0.0000000e+00   6.9231300e-01   3.8660626e-01   4.7430928e-02   2.0625238e-01   0.0000000e+00   0.0000000e+00   3.8083257e-01   0.0000000e+00   2.5103898e-01   0.0000000e+00   3.9298034e-02   6.9240204e-01   0.0000000e+00
   7.8200000e+02   2.5060295e-01   3.7434093e-01   0.0000000e+00   6.9232873e-01   3.8660624e-01   4.7430303e-02   2.0625190e-01   0.0000000e+00   0.0000000e+00   3.8083025e-01   0.0000000e+00   2.5103770e-01   0.0000000e+00   3.9296882e-02   6.9240961e-01   0.0000000e+00
   7.8300000e+02   2.5060333e-01   3.7433891e-01   0.0000000e+00   6.9234426e-01   3.8660622e-01   4.7429686e-02   2.0625143e-01   0.0000000e+00   0.0000000e+00   3.8082795e-01   0.0000000e+00   2.5103643e-01   0.0000000e+00   3.9295741e-02   6.9241710e-01   0.0000000e+00
   7.8400000e+02   2.5060372e-01   3.7433689e-01   0.0000000e+00   6.9235958e-01   3.8660618e-01   4.7429076e-02   2.0625097e-01   0.0000000e+00   0.0000000e+00   3.8082567e-01   0.0000000e+00   2.5103518e-01   0.0000000e+00   3.9294613e-02   6.9242451e-01   0.0000000e+00
   7.8500000e+02   2.5060411e-01   3.7433487e-01   0.0000000e+00   6.9237471e-01   3.8660613e-01   4.7428474e-02   2.0625054e-01   0.0000000e+00   0.0000000e+00   3.8082341e-01   0.0000000e+00   2.5103393e-01   0.0000000e+00   3.9293497e-02   6.9243183e-01   0.0000000e+00
   7.8600000e+02   2.5060449e-01   3.7433284e-01   0.0000000e+00   6.9238964e-01   3.8660607e-01   4.7427879e-02   2.0625012e-01   0.0000000e+00   0.0000000e+00   3.8082117e-01   0.0000000e+00   2.5103269e-01   0.0000000e+00   3.9292393e-02   6.9243908e-01   0.0000000e+00
   7.8700000e+02   2.5060488e-01   3.7433082e-01   0.0000000e+00   6.9240438e-01   3.8660600e-01   4.7427291e-02   2.0624971e-01   0.0000000e+00   0.0000000e+00   3.8081894e-01   0.0000000e+00   2.5103147e-01   0.0000000e+00   3.9291300e-02   6.9244625e-01   0.0000000e+00
   7.8800000e+02   2.5060528e-01   3.7432879e-01   0.0000000e+00   6.9241893e-01   3.8660592e-01   4.7426710e-02   2.0624932e-01   0.0000000e+00   0.0000000e+00   3.8081674e-01   0.0000000e+00   2.5103025e-01   0.0000000e+00   3.9290219e-02   6.9245335e-01   0.0000000e+00
   7.8900000e+02   2.5060567e-01   3.7432675e-01   0.0000000e+00   6.9243328e-01   3.8660582e-01   4.7426137e-02   2.0624894e-01   0.0000000e+00   0.0000000e+00   3.8081455e-01   0.0000000e+00   2.5102905e-01   0.0000000e+00   3.9289150e-02   6.9246036e-01   0.0000000e+00
   7.9000000e+02   2.5060606e-01   3.7432472e-01   0.0000000e+00   6.9244744e-01   3.8660572e-01   4.7425570e-02   2.0624858e-01   0.0000000e+00   0.0000000e+00   3.8081238e-01   0.0000000e+00   2.5102785e-01   0.0000000e+00   3.9288092e-02   6.9246730e-01   0.0000000e+00
   7.9100000e+02   2.5060646e-01   3.7432268e-01   0.0000000e+00   6.9246142e-01   3.8660561e-01   4.7425011e-02   2.0624824e-01   0.0000000e+00   0.0000000e+00   3.8081023e-01   0.0000000e+00   2.5102667e-01   0.0000000e+00   3.9287046e-02   6.9247417e-01   0.0000000e+00
   7.9200000e+02   2.5060685e-01   3.7432065e-01   0.0000000e+00   6.9247522e-01   3.8660549e-01   4.7424458e-02   2.0624790e-01   0.0000000e+00   0.0000000e+00   3.8080809e-01   0.0000000e+00   2.5102549e-01   0.0000000e+00   3.9286011e-02   6.9248096e-01   0.0000000e+00
   7.9300000e+02   2.5060725e-01   3.7431861e-01   0.0000000e+00   6.9248883e-01   3.8660535e-01   4.7423912e-02   2.0624758e-01   0.0000000e+00   0.0000000e+00   3.8080597e-01   0.0000000e+00   2.5102432e-01   0.0000000e+00   3.9284987e-02   6.9248768e-01   0.0000000e+00
   7.9400000e+02   2.5060765e-01   3.7431657e-01   0.0000000e+00   6.9250226e-01   3.8660521e-01   4.7423373e-02   2.0624728e-01   0.0000000e+00   0.0000000e+00   3.8080388e-01   0.0000000e+00   2.5102317e-01   0.0000000e+00   3.9283974e-02   6.9249432e-01   0.0000000e+00
   7.9500000e+02   2.5060805e-01   3.7431453e-01   0.0000000e+00   6.9251551e-01   3.8660506e-01   4.7422841e-02   2.0624699e-01   0.0000000e+00   0.0000000e+00   3.8080179e-01   0.0000000e+00   2.5102202e-01   0.0000000e+00   3.9282973e-02   6.9250090e-01   0.0000000e+00
   7.9600000e+02   2.5060845e-01   3.7431249e-01   0.0000000e+00   6.9252859e-01   3.8660490e-01   4.7422315e-02   2.0624671e-01   0.0000000e+00   0.0000000e+00   3.8079973e-01   0.0000000e+00   2.5102088e-01   0.0000000e+00   3.9281982e-02   6.9250740e-01   0.0000000e+00
   7.9700000e+02   2.5060885e-01   3.7431045e-01   0.0000000e+00   6.9254149e-01   3.8660473e-01   4.7421795e-02   2.0624645e-01   0.0000000e+00   0.0000000e+00   3.8079768e-01   0.0000000e+00   2.5101976e-01   0.0000000e+00   3.9281002e-02   6.9251383e-01   0.0000000e+00
   7.9800000e+02   2.5060925e-01   3.7430841e-01   0.0000000e+00   6.9255422e-01   3.8660455e-01   4.7421283e-02   2.0624620e-01   0.0000000e+00   0.0000000e+00   3.8079565e-01   0.0000000e+00   2.5101864e-01   0.0000000e+00   3.9280032e-02   6.9252019e-01   0.0000000e+00
   7.9900000e+02   2.5060965e-01   3.7430637e-01   0.0000000e+00   6.9256678e-01   3.8660437e-01   4.7420776e-02   2.0624596e-01   0.0000000e+00   0.0000000e+00   3.8079364e-01   0.0000000e+00   2.5101753e-01   0.0000000e+00   3.9279073e-02   6.9252649e-01   0.0000000e+00
   8.0000000e+02   2.5061006e-01   3.7430434e-01   0.0000000e+00   6.9257916e-01   3.8660417e-01   4.7420276e-02   2.0624573e-01   0.0000000e+00   0.0000000e+00   3.8079164e-01   0.0000000e+00   2.5101643e-01   0.0000000e+00   3.9278125e-02   6.9253271e-01   0.0000000e+00
   8.0100000e+02   2.5061046e-01   3.7430230e-01   0.0000000e+00   6.9259138e-01   3.8660397e-01   4.7419782e-02   2.0624552e-01   0.0000000e+00   0.0000000e+00   3.8078967e-01   0.0000000e+00   2.5101534e-01   0.0000000e+00   3.9277187e-02   6.9253887e-01   0.0000000e+00
   8.0200000e+02   2.5061086e-01   3.7430026e-01   0.0000000e+00   6.9260344e-01   3.8660376e-01   4.7419294e-02   2.0624532e-01   0.0000000e+00   0.0000000e+00   3.8078770e-01   0.0000000e+00   2.5101426e-01   0.0000000e+00   3.9276259e-02   6.9254497e-01   0.0000000e+00
   8.0300000e+02   2.5061127e-01   3.7429822e-01   0.0000000e+00   6.9261533e-01   3.8660354e-01   4.7418813e-02   2.0624513e-01   0.0000000e+00   0.0000000e+00   3.8078576e-01   0.0000000e+00   2.5101319e-01   0.0000000e+00   3.9275341e-02   6.9255099e-01   0.0000000e+00
   8.0400000e+02   2.5061167e-01   3.7429619e-01   0.0000000e+00   6.9262706e-01   3.8660331e-01   4.7418338e-02   2.0624495e-01   0.0000000e+00   0.0000000e+00   3.8078383e-01   0.0000000e+00   2.5101213e-01   0.0000000e+00   3.9274434e-02   6.9255696e-01   0.0000000e+00
   8.0500000e+02   2.5061208e-01   3.7429415e-01   0.0000000e+00   6.9263863e-01   3.8660308e-01   4.7417868e-02   2.0624478e-01   0.0000000e+00   0.0000000e+00   3.8078191e-01   0.0000000e+00   2.5101108e-01   0.0000000e+00   3.9273536e-02   6.9256285e-01   0.0000000e+00
   8.0600000e+02   2.5061249e-01   3.7429212e-01   0.0000000e+00   6.9265004e-01   3.8660284e-01   4.7417405e-02   2.0624463e-01   0.0000000e+00   0.0000000e+00   3.8078002e-01   0.0000000e+00   2.5101003e-01   0.0000000e+00   3.9272648e-02   6.9256869e-01   0.0000000e+00
   8.0700000e+02   2.5061289e-01   3.7429009e-01   0.0000000e+00   6.9266130e-01   3.8660259e-01   4.7416947e-02   2.0624449e-01   0.0000000e+00   0.0000000e+00   3.8077814e-01   0.0000000e+00   2.5100900e-01   0.0000000e+00   3.9271770e-02   6.9257446e-01   0.0000000e+00
   8.0800000e+02   2.5061330e-01   3.7428806e-01   0.0000000e+00   6.9267240e-01   3.8660233e-01   4.7416495e-02   2.0624435e-01   0.0000000e+00   0.0000000e+00   3.8077627e-01   0.0000000e+00   2.5100797e-01   0.0000000e+00   3.9270902e-02   6.9258017e-01   0.0000000e+00
   8.0900000e+02   2.5061371e-01   3.7428603e-01   0.0000000e+00   6.9268334e-01   3.8660207e-01   4.7416049e-02   2.0624423e-01   0.0000000e+00   0.0000000e+00   3.8077442e-01   0.0000000e+00   2.5100696e-01   0.0000000e+00   3.9270044e-02   6.9258582e-01   0.0000000e+00
   8.1000000e+02   2.5061412e-01   3.7428400e-01   0.0000000e+00   6.9269414e-01   3.8660180e-01   4.7415609e-02   2.0624412e-01   0.0000000e+00   0.0000000e+00   3.8077259e-01   0.0000000e+00   2.5100595e-01   0.0000000e+00   3.9269195e-02   6.9259141e-01   0.0000000e+00
